BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'35.1'	'not assigned.annotated'	'eme32744'	' (original description: pep supercontig:ASM34128v1:scaf_0:206328:208090:1 gene:Gasu_01080 transcript:EME32744 gene_biotype:protein_coding transcript_biotype:protein_coding description:oligouridylate-binding protein, putative) & Oligouridylate-binding protein 1 OS=Nicotiana plumbaginifolia (sp|q9m427|ubp1_nicpl : 162.0)'	T
'35.1'	'not assigned.annotated'	'eme32745'	' (original description: pep supercontig:ASM34128v1:scaf_0:208288:210798:1 gene:Gasu_01090 transcript:EME32745 gene_biotype:protein_coding transcript_biotype:protein_coding description:oxysterol-binding protein-like protein) & Oxysterol-binding protein-related protein 4C OS=Arabidopsis thaliana (sp|q9lvd4|orp4c_arath : 115.0)'	T
'35.1'	'not assigned.annotated'	'eme32748'	' (original description: pep supercontig:ASM34128v1:scaf_0:218513:221657:-1 gene:Gasu_01120 transcript:EME32748 gene_biotype:protein_coding transcript_biotype:protein_coding description:ATP-dependent RNA helicase (mitochondrial)) & DExH-box ATP-dependent RNA helicase DExH18, mitochondrial OS=Arabidopsis thaliana (sp|f4kfv7|suv3l_arath : 456.0)'	T
'35.1'	'not assigned.annotated'	'eme32752'	' (original description: pep supercontig:ASM34128v1:scaf_0:223088:225474:1 gene:Gasu_01150 transcript:EME32752 gene_biotype:protein_coding transcript_biotype:protein_coding description:UVB-resistance protein UVR8-like / chromatin binding / guanyl-nucleotide exchange factor isoform 2) & Ultraviolet-B receptor UVR8 OS=Arabidopsis thaliana (sp|q9fn03|uvr8_arath : 127.0)'	T
'35.1'	'not assigned.annotated'	'eme32751'	' (original description: pep supercontig:ASM34128v1:scaf_0:223088:225055:1 gene:Gasu_01150 transcript:EME32751 gene_biotype:protein_coding transcript_biotype:protein_coding description:UVB-resistance protein UVR8-like / chromatin binding / guanyl-nucleotide exchange factor isoform 2) & Ultraviolet-B receptor UVR8 OS=Arabidopsis thaliana (sp|q9fn03|uvr8_arath : 124.0)'	T
'35.1'	'not assigned.annotated'	'eme32755'	' (original description: pep supercontig:ASM34128v1:scaf_0:228728:230838:1 gene:Gasu_01180 transcript:EME32755 gene_biotype:protein_coding transcript_biotype:protein_coding description:aarF domain-containing kinase) & Protein ACTIVITY OF BC1 COMPLEX KINASE 8, chloroplastic OS=Arabidopsis thaliana (sp|q93y08|ab1k8_arath : 154.0)'	T
'35.1'	'not assigned.annotated'	'eme32760'	' (original description: pep supercontig:ASM34128v1:scaf_0:237798:238898:1 gene:Gasu_01230 transcript:EME32760 gene_biotype:protein_coding transcript_biotype:protein_coding description:zinc finger (DHHC type) family protein) & Probable protein S-acyltransferase 13 OS=Arabidopsis thaliana (sp|q94c49|zdh18_arath : 125.0)'	T
'35.1'	'not assigned.annotated'	'eme32762'	' (original description: pep supercontig:ASM34128v1:scaf_0:239810:241677:-1 gene:Gasu_01250 transcript:EME32762 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein) & Protein LAZ1 homolog 1 OS=Arabidopsis thaliana (sp|q94ca0|lazh1_arath : 144.0)'	T
'35.1'	'not assigned.annotated'	'eme32772'	' (original description: pep supercontig:ASM34128v1:scaf_0:254648:256190:1 gene:Gasu_01340 transcript:EME32772 gene_biotype:protein_coding transcript_biotype:protein_coding description:Myb-like DNA-binding protein BAS1) & Transcription factor MYB3R-1 OS=Arabidopsis thaliana (sp|q9s7g7|mb3r1_arath : 97.4)'	T
'35.1'	'not assigned.annotated'	'eme32776'	' (original description: pep supercontig:ASM34128v1:scaf_0:260748:261963:1 gene:Gasu_01380 transcript:EME32776 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein) & GDT1-like protein 3 OS=Arabidopsis thaliana (sp|q93y38|gdt13_arath : 168.0)'	T
'35.1'	'not assigned.annotated'	'eme32788'	' (original description: pep supercontig:ASM34128v1:scaf_0:275058:277868:1 gene:Gasu_01480 transcript:EME32788 gene_biotype:protein_coding transcript_biotype:protein_coding description:mitochondrial protein translocase, MPT family) & Pentatricopeptide repeat-containing protein At4g31850, chloroplastic OS=Arabidopsis thaliana (sp|q9sz52|pp344_arath : 211.0)'	T
'35.1'	'not assigned.annotated'	'eme32812'	' (original description: pep supercontig:ASM34128v1:scaf_0:312863:314457:-1 gene:Gasu_01710 transcript:EME32812 gene_biotype:protein_coding transcript_biotype:protein_coding description:pre-mRNA-processing factor SLU7) & Pre-mRNA-splicing factor SLU7 OS=Oryza sativa subsp. indica (sp|a2yqu8|slu7_orysi : 338.0)'	T
'35.1'	'not assigned.annotated'	'eme32814'	' (original description: pep supercontig:ASM34128v1:scaf_0:317603:319507:-1 gene:Gasu_01730 transcript:EME32814 gene_biotype:protein_coding transcript_biotype:protein_coding description:bifunctional enzyme involved in thiolation and methylation of tRNA) & CDK5RAP1-like protein OS=Arabidopsis thaliana (sp|q8h0v1|ck5p1_arath : 421.0)'	T
'35.1'	'not assigned.annotated'	'eme32816'	' (original description: pep supercontig:ASM34128v1:scaf_0:321648:322448:1 gene:Gasu_01750 transcript:EME32816 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein) & Uncharacterized protein At5g50100, chloroplastic OS=Arabidopsis thaliana (sp|q8w485|y5010_arath : 142.0)'	T
'35.1'	'not assigned.annotated'	'eme32823'	' (original description: pep supercontig:ASM34128v1:scaf_0:337119:338807:-1 gene:Gasu_01820 transcript:EME32823 gene_biotype:protein_coding transcript_biotype:protein_coding description:DnaJ homolog subfamily A member 5) & DNAJ protein JJJ1 homolog OS=Arabidopsis thaliana (sp|q9c911|jjj1_arath : 139.0)'	T
'35.1'	'not assigned.annotated'	'eme32829'	' (original description: pep supercontig:ASM34128v1:scaf_0:344030:346180:1 gene:Gasu_01870 transcript:EME32829 gene_biotype:protein_coding transcript_biotype:protein_coding description:pre-mRNA-splicing factor ATP-dependent RNA helicase) & Probable pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH3 OS=Arabidopsis thaliana (sp|o22899|prp43_arath : 380.0)'	T
'35.1'	'not assigned.annotated'	'eme32830'	' (original description: pep supercontig:ASM34128v1:scaf_0:346195:346999:-1 gene:Gasu_01880 transcript:EME32830 gene_biotype:protein_coding transcript_biotype:protein_coding description:trehalose-6-phosphate synthase, putative) & Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 6 OS=Arabidopsis thaliana (sp|q94ah8|tps6_arath : 125.0)'	T
'35.1'	'not assigned.annotated'	'eme32855'	' (original description: pep supercontig:ASM34128v1:scaf_0:392790:394826:1 gene:Gasu_02060 transcript:EME32855 gene_biotype:protein_coding transcript_biotype:protein_coding description:translocation protein, Sec family) & DnaJ protein ERDJ2A OS=Arabidopsis thaliana (sp|q0wt48|dnj21_arath : 114.0)'	T
'35.1'	'not assigned.annotated'	'eme32859'	' (original description: pep supercontig:ASM34128v1:scaf_0:397605:399989:-1 gene:Gasu_02100 transcript:EME32859 gene_biotype:protein_coding transcript_biotype:protein_coding description:long-chain acyl-CoA synthetase) & 4-coumarate--CoA ligase 2 OS=Arabidopsis thaliana (sp|q9s725|4cl2_arath : 251.0)'	T
'35.1'	'not assigned.annotated'	'eme32860'	' (original description: pep supercontig:ASM34128v1:scaf_0:400275:401339:-1 gene:Gasu_02110 transcript:EME32860 gene_biotype:protein_coding transcript_biotype:protein_coding description:leucine-rich repeat receptor-like protein kinase) & Plant intracellular Ras-group-related LRR protein 4 OS=Arabidopsis thaliana (sp|q9svw8|pirl4_arath : 88.2)'	T
'35.1'	'not assigned.annotated'	'eme32861'	' (original description: pep supercontig:ASM34128v1:scaf_0:401350:404000:1 gene:Gasu_02120 transcript:EME32861 gene_biotype:protein_coding transcript_biotype:protein_coding description:dishevelled associated activator of morphogenesis) & Formin-like protein 14 OS=Arabidopsis thaliana (sp|q9c6s1|fh14_arath : 112.0)'	T
'35.1'	'not assigned.annotated'	'eme32863'	' (original description: pep supercontig:ASM34128v1:scaf_0:406327:409079:-1 gene:Gasu_02140 transcript:EME32863 gene_biotype:protein_coding transcript_biotype:protein_coding description:psbB mRNA maturation factor Mbb1 (plastid)) & PsbB mRNA maturation factor Mbb1, chloroplastic OS=Chlamydomonas reinhardtii (sp|q9fns4|mbb1_chlre : 136.0)'	T
'35.1'	'not assigned.annotated'	'eme32864'	' (original description: pep supercontig:ASM34128v1:scaf_0:409120:411520:1 gene:Gasu_02150 transcript:EME32864 gene_biotype:protein_coding transcript_biotype:protein_coding description:GTP-binding protein LepA) & Translation factor GUF1 homolog, chloroplastic OS=Ricinus communis (sp|b9rhq5|gufp_ricco : 630.0)'	T
'35.1'	'not assigned.annotated'	'eme32866'	' (original description: pep supercontig:ASM34128v1:scaf_0:414145:414929:-1 gene:Gasu_02170 transcript:EME32866 gene_biotype:protein_coding transcript_biotype:protein_coding description:salt tolerance protein 5-like protein) & Protein BOBBER 1 OS=Arabidopsis thaliana (sp|q9lv09|bob1_arath : 176.0)'	T
'35.1'	'not assigned.annotated'	'eme32882'	' (original description: pep supercontig:ASM34128v1:scaf_0:436512:437919:-1 gene:Gasu_02320 transcript:EME32882 gene_biotype:protein_coding transcript_biotype:protein_coding description:prohibitin) & Prohibitin-1, mitochondrial OS=Arabidopsis thaliana (sp|o49460|phb1_arath : 288.0)'	T
'35.1'	'not assigned.annotated'	'eme27946'	' (original description: pep supercontig:ASM34128v1:scaf_41:116:2070:-1 gene:Gasu_44530 transcript:EME27946 gene_biotype:protein_coding transcript_biotype:protein_coding description:MFS transporter, SP family, sugar:H+ symporter) & Polyol transporter 5 OS=Arabidopsis thaliana (sp|q8vz80|plt5_arath : 180.0)'	T
'35.1'	'not assigned.annotated'	'eme27951'	' (original description: pep supercontig:ASM34128v1:scaf_41:10576:12610:-1 gene:Gasu_44580 transcript:EME27951 gene_biotype:protein_coding transcript_biotype:protein_coding description:calcium binding protein 39) & Degreening-related gene dee76 protein OS=Auxenochlorella protothecoides (sp|q9xfy6|dee76_auxpr : 206.0)'	T
'35.1'	'not assigned.annotated'	'eme27956'	' (original description: pep supercontig:ASM34128v1:scaf_41:24716:26040:-1 gene:Gasu_44620 transcript:EME27956 gene_biotype:protein_coding transcript_biotype:protein_coding description:ferredoxin hydrogenase) & Protein NAR1 OS=Arabidopsis thaliana (sp|q94cl6|nar1_arath : 124.0)'	T
'35.1'	'not assigned.annotated'	'eme27970'	' (original description: pep supercontig:ASM34128v1:scaf_41:47001:49301:1 gene:Gasu_44750 transcript:EME27970 gene_biotype:protein_coding transcript_biotype:protein_coding description:DNA mismatch repair protein MutL isoform 1) & DNA mismatch repair protein MLH1 OS=Arabidopsis thaliana (sp|q9zrv4|mlh1_arath : 96.3)'	T
'35.1'	'not assigned.annotated'	'eme27969'	' (original description: pep supercontig:ASM34128v1:scaf_41:47001:49301:1 gene:Gasu_44750 transcript:EME27969 gene_biotype:protein_coding transcript_biotype:protein_coding description:DNA mismatch repair protein MutL isoform 1) & DNA mismatch repair protein MLH1 OS=Arabidopsis thaliana (sp|q9zrv4|mlh1_arath : 98.2)'	T
'35.1'	'not assigned.annotated'	'eme27983'	' (original description: pep supercontig:ASM34128v1:scaf_41:90147:91196:-1 gene:Gasu_44870 transcript:EME27983 gene_biotype:protein_coding transcript_biotype:protein_coding description:1-acyl-sn-glycerol-3-phosphate acyltransferase isoform 2) & 1-acyl-sn-glycerol-3-phosphate acyltransferase 1, chloroplastic OS=Brassica napus (sp|q9lly4|lpat1_brana : 135.0)'	T
'35.1'	'not assigned.annotated'	'eme27984'	' (original description: pep supercontig:ASM34128v1:scaf_41:89999:91350:-1 gene:Gasu_44870 transcript:EME27984 gene_biotype:protein_coding transcript_biotype:protein_coding description:1-acyl-sn-glycerol-3-phosphate acyltransferase isoform 2) & 1-acyl-sn-glycerol-3-phosphate acyltransferase 1, chloroplastic OS=Brassica napus (sp|q9lly4|lpat1_brana : 146.0)'	T
'35.1'	'not assigned.annotated'	'eme27988'	' (original description: pep supercontig:ASM34128v1:scaf_41:95226:97100:-1 gene:Gasu_44910 transcript:EME27988 gene_biotype:protein_coding transcript_biotype:protein_coding description:AAA-type ATPase) & ATPase family AAA domain-containing protein FIGL1 OS=Arabidopsis thaliana (sp|f4jex5|figl1_arath : 125.0)'	T
'35.1'	'not assigned.annotated'	'eme27998'	' (original description: pep supercontig:ASM34128v1:scaf_41:106121:108300:-1 gene:Gasu_44990 transcript:EME27998 gene_biotype:protein_coding transcript_biotype:protein_coding description:ATP-dependent RNA helicase) & DEAD-box ATP-dependent RNA helicase 6 OS=Oryza sativa subsp. japonica (sp|q7xmk8|rh6_orysj : 655.0)'	T
'35.1'	'not assigned.annotated'	'eme28015'	' (original description: pep supercontig:ASM34128v1:scaf_41:134186:135750:-1 gene:Gasu_45140 transcript:EME28015 gene_biotype:protein_coding transcript_biotype:protein_coding description:ATP-dependent RNA helicase) & DEAD-box ATP-dependent RNA helicase 27 OS=Oryza sativa subsp. japonica (sp|q84t03|rh27_orysj : 537.0)'	T
'35.1'	'not assigned.annotated'	'eme28023'	' (original description: pep supercontig:ASM34128v1:scaf_41:144211:145411:1 gene:Gasu_45210 transcript:EME28023 gene_biotype:protein_coding transcript_biotype:protein_coding description:short-chain dehydrogenase/reductase (SDR) family protein) & Short-chain dehydrogenase TIC 32, chloroplastic OS=Arabidopsis thaliana (sp|a2rvm0|tic32_arath : 95.9)'	T
'35.1'	'not assigned.annotated'	'eme28025'	' (original description: pep supercontig:ASM34128v1:scaf_41:147224:148020:-1 gene:Gasu_45230 transcript:EME28025 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein) & Protein yippee-like At3g08990 OS=Arabidopsis thaliana (sp|q9sr97|yipl1_arath : 128.0)'	T
'35.1'	'not assigned.annotated'	'eme28030'	' (original description: pep supercontig:ASM34128v1:scaf_41:156395:157400:-1 gene:Gasu_45280 transcript:EME28030 gene_biotype:protein_coding transcript_biotype:protein_coding description:Trp repressor binding protein) & Quinone-oxidoreductase QR2 OS=Triphysaria versicolor (sp|q9ayu0|qr2_trivs : 175.0)'	T
'35.1'	'not assigned.annotated'	'eme28031'	' (original description: pep supercontig:ASM34128v1:scaf_41:159521:161360:-1 gene:Gasu_45290 transcript:EME28031 gene_biotype:protein_coding transcript_biotype:protein_coding description:MFS transporter, SP family, sugar:H+ symporter) & Polyol transporter 5 OS=Arabidopsis thaliana (sp|q8vz80|plt5_arath : 149.0)'	T
'35.1'	'not assigned.annotated'	'eme29763'	' (original description: pep supercontig:ASM34128v1:scaf_21:8286:9780:-1 gene:Gasu_27670 transcript:EME29763 gene_biotype:protein_coding transcript_biotype:protein_coding description:transducin family protein / WD-40 repeat family protein) & WD-40 repeat-containing protein MSI3 OS=Arabidopsis thaliana (sp|o22469|msi3_arath : 107.0)'	T
'35.1'	'not assigned.annotated'	'eme29773'	' (original description: pep supercontig:ASM34128v1:scaf_21:22700:23572:1 gene:Gasu_27760 transcript:EME29773 gene_biotype:protein_coding transcript_biotype:protein_coding description:sugar-phosphate:phosphate translocator, DMT family isoform 1) & UDP-galactose/UDP-glucose transporter 7 OS=Arabidopsis thaliana (sp|q94b65|utr7_arath : 80.1)'	T
'35.1'	'not assigned.annotated'	'eme29786'	' (original description: pep supercontig:ASM34128v1:scaf_21:37876:39180:-1 gene:Gasu_27880 transcript:EME29786 gene_biotype:protein_coding transcript_biotype:protein_coding description:protein phosphatase) & Probable protein phosphatase 2C 32 OS=Oryza sativa subsp. japonica (sp|q10mx1|p2c32_orysj : 169.0)'	T
'35.1'	'not assigned.annotated'	'eme29789'	' (original description: pep supercontig:ASM34128v1:scaf_21:43381:46191:1 gene:Gasu_27910 transcript:EME29789 gene_biotype:protein_coding transcript_biotype:protein_coding description:ubiquitin-protein ligase (Cullin)) & Cullin-3B OS=Arabidopsis thaliana (sp|q9c9l0|cul3b_arath : 192.0)'	T
'35.1'	'not assigned.annotated'	'eme29791'	' (original description: pep supercontig:ASM34128v1:scaf_21:47046:49210:-1 gene:Gasu_27930 transcript:EME29791 gene_biotype:protein_coding transcript_biotype:protein_coding description:aldehyde dehydrogenase) & Aldehyde dehydrogenase 22A1 OS=Arabidopsis thaliana (sp|q0wsf1|al221_arath : 490.0)'	T
'35.1'	'not assigned.annotated'	'eme29801'	' (original description: pep supercontig:ASM34128v1:scaf_21:64396:67400:-1 gene:Gasu_28030 transcript:EME29801 gene_biotype:protein_coding transcript_biotype:protein_coding description:myeloid/lymphoid or mixed-lineage leukemia protein 3) & Histone-lysine N-methyltransferase ATXR7 OS=Arabidopsis thaliana (sp|f4k1j4|atxr7_arath : 152.0)'	T
'35.1'	'not assigned.annotated'	'eme29807'	' (original description: pep supercontig:ASM34128v1:scaf_21:76226:77340:-1 gene:Gasu_28090 transcript:EME29807 gene_biotype:protein_coding transcript_biotype:protein_coding description:zinc finger (C3HC4-type RING finger) family protein) & Probable E3 ubiquitin-protein ligase LUL2 OS=Arabidopsis thaliana (sp|q9lfh6|lul2_arath : 107.0)'	T
'35.1'	'not assigned.annotated'	'eme29811'	' (original description: pep supercontig:ASM34128v1:scaf_21:83276:84590:-1 gene:Gasu_28130 transcript:EME29811 gene_biotype:protein_coding transcript_biotype:protein_coding description:splicing factor, arginine/serine-rich 2) & Serine/arginine-rich splicing factor SC35 OS=Arabidopsis thaliana (sp|q9fmg4|sc35_arath : 116.0)'	T
'35.1'	'not assigned.annotated'	'eme29812'	' (original description: pep supercontig:ASM34128v1:scaf_21:84601:85681:1 gene:Gasu_28140 transcript:EME29812 gene_biotype:protein_coding transcript_biotype:protein_coding description:GTP-binding protein) & Short integuments 2, mitochondrial OS=Arabidopsis thaliana (sp|q8l607|sin2_arath : 150.0)'	T
