BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'35.2'	'not assigned.not annotated'	'cdf38076'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:246481:246579:-1 gene:CHC_T00006265001 transcript:CDF38076 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38078'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:398166:399437:-1 gene:CHC_T00006267001 transcript:CDF38078 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38079'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:465964:467238:1 gene:CHC_T00006268001 transcript:CDF38079 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38080'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:467655:469380:-1 gene:CHC_T00006269001 transcript:CDF38080 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38081'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:477435:479186:1 gene:CHC_T00006270001 transcript:CDF38081 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38082'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:479316:480054:-1 gene:CHC_T00006271001 transcript:CDF38082 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38084'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:482381:482515:1 gene:CHC_T00006273001 transcript:CDF38084 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38085'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:482597:484338:1 gene:CHC_T00006274001 transcript:CDF38085 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38086'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:484361:486069:1 gene:CHC_T00006275001 transcript:CDF38086 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38087'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:488700:490221:1 gene:CHC_T00006276001 transcript:CDF38087 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38089'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:495607:497691:-1 gene:CHC_T00006278001 transcript:CDF38089 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38090'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:503736:505163:-1 gene:CHC_T00006279001 transcript:CDF38090 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38094'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:512040:513166:1 gene:CHC_T00006282001 transcript:CDF38094 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38096'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:516313:517275:-1 gene:CHC_T00006284001 transcript:CDF38096 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38100'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:526037:526120:1 gene:CHC_T00006288001 transcript:CDF38100 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38101'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:526132:527397:-1 gene:CHC_T00006289001 transcript:CDF38101 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38102'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:527611:528946:-1 gene:CHC_T00010183001 transcript:CDF38102 gene_biotype:protein_coding transcript_biotype:protein_coding description:VAMP7b)'	T
'35.2'	'not assigned.not annotated'	'cdf38103'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:534845:535225:-1 gene:CHC_T00006290001 transcript:CDF38103 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38105'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:552065:552934:-1 gene:CHC_T00009100001 transcript:CDF38105 gene_biotype:protein_coding transcript_biotype:protein_coding description:Carbohydrate sulfotransferase)'	T
'35.2'	'not assigned.not annotated'	'cdf38106'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:559296:559631:-1 gene:CHC_T00006292001 transcript:CDF38106 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38107'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:560019:560232:-1 gene:CHC_T00006293001 transcript:CDF38107 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38109'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:588437:590350:1 gene:CHC_T00006294001 transcript:CDF38109 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38110'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:590444:593032:-1 gene:CHC_T00006295001 transcript:CDF38110 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38112'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:596545:597081:-1 gene:CHC_T00006296001 transcript:CDF38112 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38113'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:597208:598916:-1 gene:CHC_T00008595001 transcript:CDF38113 gene_biotype:protein_coding transcript_biotype:protein_coding description:Dolichyl-phosphate-mannose--protein mannosyltransferase, family GT39)'	T
'35.2'	'not assigned.not annotated'	'cdf38114'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:600177:600395:-1 gene:CHC_T00006297001 transcript:CDF38114 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38115'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:623770:624024:-1 gene:CHC_T00006298001 transcript:CDF38115 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38116'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:624121:628554:1 gene:CHC_T00010126001 transcript:CDF38116 gene_biotype:protein_coding transcript_biotype:protein_coding description:TPR repeat-containing protein)'	T
'35.2'	'not assigned.not annotated'	'cdf38117'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:628556:628822:1 gene:CHC_T00006300001 transcript:CDF38117 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38119'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:631765:633036:1 gene:CHC_T00006302001 transcript:CDF38119 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38124'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:645892:645924:-1 gene:CHC_T00006306001 transcript:CDF38124 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38125'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:646162:646847:-1 gene:CHC_T00006307001 transcript:CDF38125 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38126'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:648514:648933:-1 gene:CHC_T00006308001 transcript:CDF38126 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38127'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:648976:649890:1 gene:CHC_T00006309001 transcript:CDF38127 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38128'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:651376:652545:-1 gene:CHC_T00006310001 transcript:CDF38128 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38129'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:652626:653114:-1 gene:CHC_T00006311001 transcript:CDF38129 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38130'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:653122:654270:-1 gene:CHC_T00006312001 transcript:CDF38130 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38133'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:661479:661874:1 gene:CHC_T00006315001 transcript:CDF38133 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38136'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:664418:665695:1 gene:CHC_T00006318001 transcript:CDF38136 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38137'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:665744:665936:1 gene:CHC_T00006319001 transcript:CDF38137 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38138'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:666410:667762:1 gene:CHC_T00006320001 transcript:CDF38138 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38139'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:669627:672649:-1 gene:CHC_T00006321001 transcript:CDF38139 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38141'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:691873:692127:1 gene:CHC_T00006323001 transcript:CDF38141 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38142'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:734435:734620:-1 gene:CHC_T00006324001 transcript:CDF38142 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38143'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:734622:736334:1 gene:CHC_T00006325001 transcript:CDF38143 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38144'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:736650:736754:-1 gene:CHC_T00006326001 transcript:CDF38144 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38145'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:738987:739355:-1 gene:CHC_T00006327001 transcript:CDF38145 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38146'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:739385:739778:1 gene:CHC_T00006328001 transcript:CDF38146 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38149'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:745253:745703:1 gene:CHC_T00006331001 transcript:CDF38149 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38151'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:748279:748536:1 gene:CHC_T00006332001 transcript:CDF38151 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38152'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:748839:749748:-1 gene:CHC_T00006333001 transcript:CDF38152 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38153'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:750767:752127:-1 gene:CHC_T00006334001 transcript:CDF38153 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38154'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:753652:755984:-1 gene:CHC_T00009429001 transcript:CDF38154 gene_biotype:protein_coding transcript_biotype:protein_coding description:WD40 repeat-containing protein)'	T
'35.2'	'not assigned.not annotated'	'cdf38155'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:756770:757581:-1 gene:CHC_T00006335001 transcript:CDF38155 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38156'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:761133:761690:-1 gene:CHC_T00006336001 transcript:CDF38156 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38157'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:761734:762549:1 gene:CHC_T00006337001 transcript:CDF38157 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38159'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:766750:768771:1 gene:CHC_T00006338001 transcript:CDF38159 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38160'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:769025:769219:1 gene:CHC_T00006339001 transcript:CDF38160 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38161'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:808887:809144:-1 gene:CHC_T00006340001 transcript:CDF38161 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38162'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:872664:872945:1 gene:CHC_T00006341001 transcript:CDF38162 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38163'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:875180:875308:-1 gene:CHC_T00006342001 transcript:CDF38163 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38165'	' no hits & (original description: pep supercontig:ASM35022v2:HG001898:901765:903799:1 gene:CHC_T00006344001 transcript:CDF38165 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32809'	' no hits & (original description: pep supercontig:ASM35022v2:HG001592:27693:28344:-1 gene:CHC_T00001423001 transcript:CDF32809 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32810'	' no hits & (original description: pep supercontig:ASM35022v2:HG001592:28665:29120:-1 gene:CHC_T00001424001 transcript:CDF32810 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32811'	' no hits & (original description: pep supercontig:ASM35022v2:HG001592:29864:30515:1 gene:CHC_T00001425001 transcript:CDF32811 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32812'	' no hits & (original description: pep supercontig:ASM35022v2:HG001592:52328:54332:1 gene:CHC_T00001426001 transcript:CDF32812 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
