BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'21.1.1.1.1.2'	'Cell wall.cellulose.synthesis.cellulose synthase complex (CSC).CSC components.CC-type microtubule-interacting component'	''	''	
'21.1.1.1.2'	'Cell wall.cellulose.synthesis.cellulose synthase complex (CSC).CSC-interacting proteins'	''	''	
'21.1.1.1.2.1'	'Cell wall.cellulose.synthesis.cellulose synthase complex (CSC).CSC-interacting proteins.CSI-type CSC-interactive protein'	''	''	
'21.1.1.1.2.2'	'Cell wall.cellulose.synthesis.cellulose synthase complex (CSC).CSC-interacting proteins.TED-type CSC-interactive protein'	''	''	
'21.1.1.1.2.3'	'Cell wall.cellulose.synthesis.cellulose synthase complex (CSC).CSC-interacting proteins.KOR-type endo-1,4-beta-glucanase'	''	''	
'21.1.1.1.2.4'	'Cell wall.cellulose.synthesis.cellulose synthase complex (CSC).CSC-interacting proteins.STELLO-type CSC-interactive protein'	''	''	
'21.1.1.2'	'Cell wall.cellulose.synthesis.cellulose microfibrils and hemicellulose interaction'	''	''	
'21.1.1.2.1'	'Cell wall.cellulose.synthesis.cellulose microfibrils and hemicellulose interaction.CTL-type protein'	''	''	
'21.1.1.2.2'	'Cell wall.cellulose.synthesis.cellulose microfibrils and hemicellulose interaction.COB-type protein'	''	''	
'21.1.2'	'Cell wall.cellulose.degradation'	''	''	
'21.1.2.1'	'Cell wall.cellulose.degradation.endo-1,4-beta-glucanase'	''	''	
'21.2'	'Cell wall.hemicellulose'	''	''	
'21.2.1'	'Cell wall.hemicellulose.xyloglucan'	''	''	
'21.2.1.1'	'Cell wall.hemicellulose.xyloglucan.synthesis'	''	''	
'21.2.1.1.1'	'Cell wall.hemicellulose.xyloglucan.synthesis.CSLC-type 1,4-beta-glucan synthase'	''	''	
'21.2.1.1.2'	'Cell wall.hemicellulose.xyloglucan.synthesis.UDP-xylose-dependent 1,6-alpha-xylosyltransferase'	''	''	
'21.2.1.1.3'	'Cell wall.hemicellulose.xyloglucan.synthesis.UDP-galactose-dependent 1,2-beta-galactosyltransferase'	''	''	
'21.2.1.1.4'	'Cell wall.hemicellulose.xyloglucan.synthesis.GDP-fucose-dependent 1,2-alpha-fucosyltransferase'	''	''	
'21.2.1.1.5'	'Cell wall.hemicellulose.xyloglucan.synthesis.xyloglucan galacturonosyltransferase'	''	''	
'21.2.1.2'	'Cell wall.hemicellulose.xyloglucan.modification and degradation'	''	''	
'21.2.1.2.1'	'Cell wall.hemicellulose.xyloglucan.modification and degradation.xyloglucan O-acetyltransferase'	''	''	
'21.2.1.2.2'	'Cell wall.hemicellulose.xyloglucan.modification and degradation.1,2-alpha-fucosidase'	''	''	
'21.2.1.2.3'	'Cell wall.hemicellulose.xyloglucan.modification and degradation.1,2-beta-galactosidase'	''	''	
'21.2.1.2.4'	'Cell wall.hemicellulose.xyloglucan.modification and degradation.1,6-alpha-xylosidase'	''	''	
'21.2.1.2.5'	'Cell wall.hemicellulose.xyloglucan.modification and degradation.xyloglucan endotransglucosylase/hydrolase'	''	''	
'21.2.2'	'Cell wall.hemicellulose.xylan'	''	''	
'21.2.2.1'	'Cell wall.hemicellulose.xylan.synthesis'	''	''	
'21.2.2.1.1'	'Cell wall.hemicellulose.xylan.synthesis.galacturonosyltransferase'	''	''	
'21.2.2.1.2'	'Cell wall.hemicellulose.xylan.synthesis.glucuronosyltransferase activities'	''	''	
'21.2.2.1.2.1'	'Cell wall.hemicellulose.xylan.synthesis.glucuronosyltransferase activities.GUX-type glucuronosyltransferase'	''	''	
'21.2.2.1.2.2'	'Cell wall.hemicellulose.xylan.synthesis.glucuronosyltransferase activities.glucuronoxylan glucuronosyltransferase (IRX7)'	''	''	
'21.2.2.1.3'	'Cell wall.hemicellulose.xylan.synthesis.xylosyltransferase activities'	''	''	
'21.2.2.1.3.1'	'Cell wall.hemicellulose.xylan.synthesis.xylosyltransferase activities.xylosyltransferase (IRX9)'	''	''	
'21.2.2.1.3.2'	'Cell wall.hemicellulose.xylan.synthesis.xylosyltransferase activities.xylosyltransferase (IRX10)'	''	''	
'21.2.2.1.3.3'	'Cell wall.hemicellulose.xylan.synthesis.xylosyltransferase activities.xylosyltransferase (IRX14)'	''	''	
'21.2.2.1.3.4'	'Cell wall.hemicellulose.xylan.synthesis.xylosyltransferase activities.xylan beta-1,2-xylosyltransferase'	''	''	
'21.2.2.1.4'	'Cell wall.hemicellulose.xylan.synthesis.xylan alpha-1,3-arabinosyltransferase'	''	''	
'21.2.2.2'	'Cell wall.hemicellulose.xylan.modification and degradation'	''	''	
'21.2.2.2.1'	'Cell wall.hemicellulose.xylan.modification and degradation.xylan O-acetyltransferase'	''	''	
'21.2.2.2.2'	'Cell wall.hemicellulose.xylan.modification and degradation.glucuronoxylan 4-O-methyltransferase'	''	''	
'21.2.2.2.3'	'Cell wall.hemicellulose.xylan.modification and degradation.endo-beta-1,4-xylanase'	''	''	
'21.2.3'	'Cell wall.hemicellulose.heteromannan'	''	''	
'21.2.3.1'	'Cell wall.hemicellulose.heteromannan.synthesis'	''	''	
'21.2.3.1.1'	'Cell wall.hemicellulose.heteromannan.synthesis.mannan synthase activities'	''	''	
'21.2.3.1.1.1'	'Cell wall.hemicellulose.heteromannan.synthesis.mannan synthase activities.CSLA-type mannan synthase'	''	''	
'21.2.3.1.1.2'	'Cell wall.hemicellulose.heteromannan.synthesis.mannan synthase activities.CSLD-type mannan synthase'	''	''	
'21.2.3.1.2'	'Cell wall.hemicellulose.heteromannan.synthesis.mannan synthesis accessory protein'	''	''	
'21.2.3.1.3'	'Cell wall.hemicellulose.heteromannan.synthesis.galactoglucomannan galactosyltransferase (MUCI10)'	''	''	
'21.2.3.2'	'Cell wall.hemicellulose.heteromannan.modification and degradation'	''	''	
'21.2.3.2.1'	'Cell wall.hemicellulose.heteromannan.modification and degradation.endo-beta-1,4-mannanase'	'abo95765'	'Cell wall.hemicellulose.heteromannan.modification and degradation.endo-beta-1,4-mannanase (original description: pep chromosome:ASM9206v1:4:302819:303871:-1 gene:OSTLU_3863 transcript:ABO95765 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'21.2.3.2.1'	'Cell wall.hemicellulose.heteromannan.modification and degradation.endo-beta-1,4-mannanase'	'abp00730'	'Cell wall.hemicellulose.heteromannan.modification and degradation.endo-beta-1,4-mannanase (original description: pep chromosome:ASM9206v1:19:15775:16737:-1 gene:OSTLU_42201 transcript:ABP00730 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'21.2.3.2.1'	'Cell wall.hemicellulose.heteromannan.modification and degradation.endo-beta-1,4-mannanase'	'abo94548'	'Cell wall.hemicellulose.heteromannan.modification and degradation.endo-beta-1,4-mannanase (original description: pep chromosome:ASM9206v1:2:801569:802357:1 gene:OSTLU_4036 transcript:ABO94548 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'21.2.4'	'Cell wall.hemicellulose.mixed-linked glucan'	''	''	
'21.2.4.1'	'Cell wall.hemicellulose.mixed-linked glucan.CSLF-type D-glucan synthase'	''	''	
'21.2.4.2'	'Cell wall.hemicellulose.mixed-linked glucan.CSLH-type D-glucan synthase'	''	''	
'21.3'	'Cell wall.pectin'	''	''	
'21.3.1'	'Cell wall.pectin.homogalacturonan'	''	''	
'21.3.1.1'	'Cell wall.pectin.homogalacturonan.synthesis'	''	''	
'21.3.1.1.1'	'Cell wall.pectin.homogalacturonan.synthesis.GAUT1:GAUT7 galacturonosyltransferase complex'	''	''	
'21.3.1.1.1.1'	'Cell wall.pectin.homogalacturonan.synthesis.GAUT1:GAUT7 galacturonosyltransferase complex.GAUT1 component'	''	''	
'21.3.1.1.1.2'	'Cell wall.pectin.homogalacturonan.synthesis.GAUT1:GAUT7 galacturonosyltransferase complex.GAUT7 component'	''	''	
'21.3.1.1.2'	'Cell wall.pectin.homogalacturonan.synthesis.QUA-type methyltransferase'	''	''	
'21.3.1.1.3'	'Cell wall.pectin.homogalacturonan.synthesis.CGR-type methyltransferase'	''	''	
'21.3.1.2'	'Cell wall.pectin.homogalacturonan.modification and degradation'	''	''	
'21.3.1.2.1'	'Cell wall.pectin.homogalacturonan.modification and degradation.pectin methylesterase'	''	''	
'21.3.1.2.2'	'Cell wall.pectin.homogalacturonan.modification and degradation.pectin methylesterase inhibitor'	''	''	
'21.3.2'	'Cell wall.pectin.rhamnogalacturonan I'	''	''	
'21.3.2.1'	'Cell wall.pectin.rhamnogalacturonan I.synthesis'	''	''	
'21.3.2.1.1'	'Cell wall.pectin.rhamnogalacturonan I.synthesis.1,5-alpha-arabinosyltransferase'	''	''	
'21.3.2.1.2'	'Cell wall.pectin.rhamnogalacturonan I.synthesis.beta-1,4-galactosyltransferase'	''	''	
'21.3.2.2'	'Cell wall.pectin.rhamnogalacturonan I.modification and degradation'	''	''	
'21.3.2.2.1'	'Cell wall.pectin.rhamnogalacturonan I.modification and degradation.beta-galactosidase'	''	''	
'21.3.2.2.2'	'Cell wall.pectin.rhamnogalacturonan I.modification and degradation.alpha-L-arabinofuranosidase activities'	''	''	
'21.3.2.2.2.1'	'Cell wall.pectin.rhamnogalacturonan I.modification and degradation.alpha-L-arabinofuranosidase activities.bifunctional ASD-type alpha-L-arabinofuranosidase and beta-D-xylosidase'	''	''	
'21.3.2.2.2.2'	'Cell wall.pectin.rhamnogalacturonan I.modification and degradation.alpha-L-arabinofuranosidase activities.bifunctional BXL-type alpha-L-arabinofuranosidase and beta-D-xylosidase'	''	''	
'21.3.3'	'Cell wall.pectin.rhamnogalacturonan II'	''	''	
'21.3.3.1'	'Cell wall.pectin.rhamnogalacturonan II.synthesis'	''	''	
'21.3.3.1.1'	'Cell wall.pectin.rhamnogalacturonan II.synthesis.1,3-alpha-D-xylosyltransferase'	''	''	
'21.3.3.1.2'	'Cell wall.pectin.rhamnogalacturonan II.synthesis.2-keto-3-deoxymanno-octulosonic acid  (KDO) synthesis'	''	''	
'21.3.3.1.2.1'	'Cell wall.pectin.rhamnogalacturonan II.synthesis.2-keto-3-deoxymanno-octulosonic acid  (KDO) synthesis.D-arabinose-5-phosphate isomerase'	''	''	
'21.3.3.1.2.2'	'Cell wall.pectin.rhamnogalacturonan II.synthesis.2-keto-3-deoxymanno-octulosonic acid  (KDO) synthesis.KDO-8-phosphate synthase'	'abo95766'	'Cell wall.pectin.rhamnogalacturonan II.synthesis.2-keto-3-deoxymanno-octulosonic acid  (KDO) synthesis.KDO-8-phosphate synthase (original description: pep chromosome:ASM9206v1:4:304189:305108:-1 gene:OSTLU_31103 transcript:ABO95766 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'21.3.3.1.2.3'	'Cell wall.pectin.rhamnogalacturonan II.synthesis.2-keto-3-deoxymanno-octulosonic acid  (KDO) synthesis.CMP-KDO synthetase'	'abp00011'	'Cell wall.pectin.rhamnogalacturonan II.synthesis.2-keto-3-deoxymanno-octulosonic acid  (KDO) synthesis.CMP-KDO synthetase (original description: pep chromosome:ASM9206v1:15:129296:130675:-1 gene:OSTLU_27757 transcript:ABP00011 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'21.3.4'	'Cell wall.pectin.xylogalacturonan'	''	''	
'21.3.4.1'	'Cell wall.pectin.xylogalacturonan.synthesis'	''	''	
'21.3.4.1.1'	'Cell wall.pectin.xylogalacturonan.synthesis.xylogalacturonan xylosyltransferase'	''	''	
'21.3.5'	'Cell wall.pectin.modification and degradation'	''	''	
'21.3.5.1'	'Cell wall.pectin.modification and degradation.polygalacturonase activities'	''	''	
'21.3.5.1.1'	'Cell wall.pectin.modification and degradation.polygalacturonase activities.QRT2 polygalacturonase'	''	''	
'21.3.5.1.2'	'Cell wall.pectin.modification and degradation.polygalacturonase activities.QRT3 polygalacturonase'	''	''	
'21.3.5.1.3'	'Cell wall.pectin.modification and degradation.polygalacturonase activities.PGX1 polygalacturonase'	''	''	
'21.3.5.1.4'	'Cell wall.pectin.modification and degradation.polygalacturonase activities.non-catalytic polygalacturonase regulator'	''	''	
'21.3.5.2'	'Cell wall.pectin.modification and degradation.pectate lyase'	''	''	
'21.3.5.3'	'Cell wall.pectin.modification and degradation.pectin lyase'	''	''	
'21.3.5.4'	'Cell wall.pectin.modification and degradation.pectin acetylesterase'	''	''	
'21.4'	'Cell wall.cell wall proteins'	''	''	
'21.4.1'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins'	''	''	
'21.4.1.1'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.arabinogalactan proteins (AGPs)'	''	''	
'21.4.1.1.1'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.arabinogalactan proteins (AGPs).glycosylation'	''	''	
'21.4.1.1.1.1'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.arabinogalactan proteins (AGPs).glycosylation.AGP hydroxyproline O-galactosyltransferase'	''	''	
'21.4.1.1.1.2'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.arabinogalactan proteins (AGPs).glycosylation.AGP alpha-1,2-fucosyltransferase'	''	''	
'21.4.1.1.1.3'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.arabinogalactan proteins (AGPs).glycosylation.AGP beta-1,3-galactosyltransferase'	''	''	
'21.4.1.1.1.4'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.arabinogalactan proteins (AGPs).glycosylation.AGP beta-1,6-galactosyltransferase'	''	''	
'21.4.1.1.1.5'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.arabinogalactan proteins (AGPs).glycosylation.AGP beta-1,6-glucuronosyltransferase'	''	''	
'21.4.1.1.2'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.arabinogalactan proteins (AGPs).glycoproteins'	''	''	
'21.4.1.1.2.1'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.arabinogalactan proteins (AGPs).glycoproteins.classical arabinogalactan protein'	''	''	
'21.4.1.1.2.2'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.arabinogalactan proteins (AGPs).glycoproteins.fasciclin-type arabinogalactan protein'	''	''	
'21.4.1.1.2.3'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.arabinogalactan proteins (AGPs).glycoproteins.lysine-rich arabinogalactan protein'	''	''	
'21.4.1.1.2.4'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.arabinogalactan proteins (AGPs).glycoproteins.xylogen-type arabinogalactan protein'	''	''	
'21.4.1.2'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.proline-rich proteins (PRPs)'	''	''	
'21.4.1.2.1'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.proline-rich proteins (PRPs).glycoprotein'	''	''	
'21.4.1.3'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.extensins (EXTs)'	''	''	
'21.4.1.3.1'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.extensins (EXTs).glycosylation'	''	''	
'21.4.1.3.1.1'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.extensins (EXTs).glycosylation.EXT serine O-alpha-galactosyltransferase'	'abo94183'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.extensins (EXTs).glycosylation.EXT serine O-alpha-galactosyltransferase (original description: pep chromosome:ASM9206v1:1:660026:661552:-1 gene:OSTLU_28999 transcript:ABO94183 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'21.4.1.3.1.1'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.extensins (EXTs).glycosylation.EXT serine O-alpha-galactosyltransferase'	'abo95793'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.extensins (EXTs).glycosylation.EXT serine O-alpha-galactosyltransferase (original description: pep chromosome:ASM9206v1:4:430805:432271:-1 gene:OSTLU_87002 transcript:ABO95793 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'21.4.1.3.1.2'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.extensins (EXTs).glycosylation.EXT beta-1,2-arabinosyltransferase'	'abo96736'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.extensins (EXTs).glycosylation.EXT beta-1,2-arabinosyltransferase (original description: pep chromosome:ASM9206v1:6:318270:319241:-1 gene:OSTLU_41230 transcript:ABO96736 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'21.4.1.3.1.2'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.extensins (EXTs).glycosylation.EXT beta-1,2-arabinosyltransferase'	'abo95791'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.extensins (EXTs).glycosylation.EXT beta-1,2-arabinosyltransferase (original description: pep chromosome:ASM9206v1:4:425101:425919:-1 gene:OSTLU_3993 transcript:ABO95791 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'21.4.1.3.2'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.extensins (EXTs).glycoproteins'	''	''	
'21.4.1.3.2.1'	'Cell wall.cell wall proteins.hydroxyproline-rich glycoproteins.extensins (EXTs).glycoproteins.classical extensin'	''	''	
