gene	XP1_nitrate	XP2_fruits	XP3_geno
at3g04840.1	-0.447115893	0.083918092	-0.163919779
at3g04850.1	0.283963813	0.226182725	0.644161212
at3g04854.1	-0.867735263	0.84357668	-0.959389998
at3g04855.1	-0.198632279	-0.509921543	-0.614751356
at3g04860.1	-0.733196583	-0.516552136	0.741677819
at3g04870.1	-0.22234752	-0.795367744	-0.35377569
at3g04880.1	-0.911600524	0.320754929	-0.747411735
at3g04890.2	0	0.573898537	0.966606778
at3g04900.1	0.444661484	-0.391416143	0.961437508
at3g04903.1	0.199826469	0.008883999	0.008184988
at3g04910.1	0.606357439	0.654443732	-0.672354331
at3g04920.1	-0.563724681	-0.651199052	0.732694781
at3g04930.1	0.588461472	0.794854742	-0.823251629
at3g04940.1	0.974540473	-0.423864695	0.849407359
at3g04943.1	0	0.947650363	-0.15111159
at3g04945.1	0	-0.313000374	-0.501187197
at3g04950.1	0.694007218	-0.448362173	0.259869836
at3g04960.3	0.086328127	-0.264010474	0.888310482
at3g04970.1	0.006745509	-0.282540875	0.125397898
at3g04980.1	-0.174007433	-0.91655332	0.574816805
at3g04990.1	-0.666481318	0.732736259	0.661094752
at3g04997.1	-0.915291386	-0.575044306	-0.988653308
at3g05000.1	0.421529076	-0.123551162	-0.007480015
at3g05010.1	0	-0.697201405	0.020424136
at3g05020.1	0.664957531	0.809784757	0.199611312
at3g05030.1	-0.726696278	0.52209154	0.196026214
at3g05040.1	0.075935566	0.754956538	0.100556992
at3g05050.1	0.593857055	0.924231606	0.0457979
at3g05060.1	0.813331687	-0.826574131	-0.674686761
at3g05070.1	0	-0.031924806	0.022717554
at3g05080.1	-0.584464693	-0.714153869	0.037574596
at3g05090.1	-0.901155012	-0.554585487	-0.266337165
at3g05100.1	0.678426431	0.869977213	0.623263164
at3g05110.1	0	-0.478393183	-0.781501988
at3g05120.1	0.913085942	-0.165500601	-0.080421941
at3g05130.1	-0.578340031	0.74991567	0.897299938
at3g05140.1	-0.855644727	0.066394138	-0.930670202
at3g05150.1	0.581345488	0.486293156	-0.237369323
at3g05155.1	-0.131923915	-0.93607912	-0.380806495
at3g05160.1	-0.033648722	-0.356332678	-0.774571225
at3g05165.1	0	0.475126623	0.556707761
at3g05170.1	0.447333361	-0.048914732	-0.94164912
at3g05180.1	0.902487881	0.517134422	-0.25804548
at3g05190.1	0.968629247	0.826243663	0.872143581
at3g05193.1	0.212916629	-0.678250658	0.999387197
at3g05200.1	0	0.987419169	0.322630433
at3g05210.1	-0.976132539	-0.285082883	-0.763500648
at3g05220.1	0	-0.43827758	0.555473813
at3g05230.1	0	-0.254089076	0.418690492
at3g05240.1	-0.87577954	0.488873493	-0.69549542
at3g05250.1	0.462481331	0.890680022	0.951609778
at3g05260.1	-0.818656504	-0.212071141	0.17322721
at3g05270.1	0	-0.200857971	0.428524999
at3g05280.1	0	0.976101112	-0.39738886
at3g05290.1	-0.846120395	0.222709601	0.067056755
at3g05300.1	0	0.455192433	-0.263360984
at3g05310.1	0.014412841	-0.141292596	0.445910169
at3g05320.1	0	0.218356251	0.956746764
at3g05327.1	0	0.874395935	0.228108371
at3g05330.1	0	0.925716538	-0.941267757
at3g05340.1	0	-0.757884239	0.7402509
at3g05345.1	-0.736616807	0.175587363	0.728257178
at3g05350.1	-0.9269183	0.00601383	0.362876115
at3g05360.1	0.572187127	-0.039113164	-0.931506351
at3g05370.1	-0.995924053	0.405151892	0.034637747
at3g05380.2	0.134431124	-0.893498493	-0.711038507
at3g05390.1	-0.736519194	0.172340035	-0.329432307
at3g05400.1	-0.929596281	-0.946035389	-0.694826467
at3g05410.2	0	-0.459749091	-0.082629889
at3g05420.2	-0.42767514	0.084021483	0.079481572
at3g05425.1	0	-0.354720212	-0.943059234
at3g05430.1	0.941384963	0.831218114	-0.901042883
at3g05440.1	0	-0.419772986	-0.963153892
at3g05450.1	-0.538520667	0.226769672	0.752140506
at3g05460.1	0.867333907	-0.825672937	0.949974533
at3g05470.1	0	-0.224195648	0.846557648
at3g05480.3	0.688840961	0.371715599	-0.317859441
at3g05490.1	0	-0.550256144	-0.69569121
at3g05500.1	0.486274738	-0.481149331	0.002005088
at3g05510.1	0	0.65860705	-0.167797707
at3g05520.2	-0.583539773	0.363962908	-0.678692651
at3g05530.1	0.770484699	-0.08682061	0.191849951
at3g05540.1	0.154812751	-0.775097042	0.805616456
at3g05545.1	-0.808780343	-0.884149817	-0.023326171
at3g05550.1	-0.350297719	-0.570418022	0.318830368
at3g05560.1	-0.195193584	0.692871237	0.30259567
at3g05570.1	-0.540200602	-0.034406255	-0.783355556
at3g05580.1	0	0.910524548	0.047309119
at3g05590.1	0	-0.422410836	0.184294217
at3g05600.1	-0.541523942	-0.047691887	0.429498888
at3g05602.1	0.494978635	0.680120777	0.910851206
at3g05610.1	0	-0.175441599	-0.376461322
at3g05620.1	0.87326089	-0.68845378	-0.94172181
at3g05625.1	-0.82016099	0.440174027	-0.981723925
at3g05630.1	0.792379892	-0.67201114	0.361381922
at3g05640.1	0	0.279541192	-0.203124567
at3g05650.1	0	-0.479202216	-0.674170042
at3g05660.1	-0.745321742	0.107204317	0.650900746
at3g05670.1	-0.249007538	0.948996311	0.457706767
at3g05675.2	0	-0.264641604	0.71918969
at3g05680.2	0	0.368620259	-0.711297617
at3g05685.1	0	0.439776153	0.630728478
at3g05690.1	0	-0.211086434	-0.812124851
at3g05700.1	0.171553779	-0.695341914	-0.484793836
at3g05710.2	-0.214799217	-0.714174656	0.839392735
at3g05720.1	0.072102774	0.815696647	-0.061292443
at3g05725.1	0.755682522	-0.808072725	0.595044741
at3g05727.1	0.730217843	0.364824784	-0.468288874
at3g05730.1	-0.301237636	0.892445591	-0.346830731
at3g05740.1	0.018073695	-0.467851403	0.854218836
at3g05741.1	0	0.291932237	0.587767404
at3g05746.1	0	-0.250202421	-0.908645241
at3g05750.1	0	0.811407451	-0.269378488
at3g05760.1	0.439059728	-0.123269451	-0.910667898
at3g05770.1	0	-0.744452136	0.573221797
at3g05780.1	0.408845015	-0.620990982	-0.617578691
at3g05790.1	0.086018778	-0.916920912	-0.978967652
at3g05800.1	0	-0.868008158	-0.093798533
at3g05810.1	0	-0.347774786	0.85820312
at3g05820.1	0.596460377	0.430044283	0.845527669
at3g05830.2	0.189087807	-0.907463911	0.371554625
at3g05840.2	0.200823125	0.879464939	-0.002689353
at3g05858.1	0	-0.233915119	-0.286853449
at3g05860.1	-0.618351863	0.496594213	-0.577372845
at3g05870.1	-0.226736461	-0.432808876	0.364026339
at3g05880.1	0.498172522	0.873641925	-0.046508115
at3g05890.1	0.836628447	-0.986712678	0.332212818
at3g05900.1	-0.365528358	0.930038806	0.4461849
at3g05910.1	0	-0.372036808	0.55281545
at3g05920.1	0	-0.124991921	0.392546737
at3g05930.1	0.668107429	-0.068516687	0.882825185
at3g05935.1	-0.908815772	0.114257431	0.382201069
at3g05936.1	0	-0.954852453	-0.856171541
at3g05937.1	0	-0.994397235	-0.84674492
at3g05940.1	0	-0.901065789	0.940987571
at3g05950.1	-0.040973533	-0.593471365	0.669615833
at3g05960.1	0.268967138	0.089809301	-0.673725483
at3g05970.1	-0.141000545	0.023080009	-0.860614963
at3g05975.1	-0.784399654	0.120653518	0.440420912
at3g05980.1	-0.946277438	-0.825756117	-0.125266452
at3g05990.1	0.159245048	0.10764129	0.093770421
at3g06000.1	0.295895857	0.02843958	-0.28132555
at3g06010.1	0.075000147	-0.395791193	-0.553906873
at3g06019.1	0	0.057382682	-0.919931813
at3g06020.1	0	0.926850153	0.631101374
at3g06030.1	-0.113869275	0.682238829	-0.828900426
at3g06035.1	-0.301043328	-0.936232896	-0.040583276
at3g06040.1	0	-0.767029524	0.13795617
at3g06050.1	0.345117233	-0.681367914	-0.047968263
at3g06060.1	-0.448107721	-0.310218468	-0.845387915
at3g06070.1	0	0.073618584	0.975307439
at3g06080.2	0.855569369	0.005990945	-0.016104569
at3g06090.1	0	0.133520441	-0.143284508
at3g06100.1	0	-0.122038091	-0.955653023
at3g06110.2	0.818835458	0.326291176	0.16766038
at3g06120.1	-0.032037057	-0.490125266	-0.64262617
at3g06130.1	0.17307945	-0.133334618	-0.143954703
at3g06140.1	0	0.421323934	-0.701482392
at3g06142.1	0	0.199410556	0.007726865
at3g06145.1	0.387787615	-0.064668589	-0.511805282
at3g06150.1	0.706814761	0.344577437	-0.663171051
at3g06160.2	0	0.28177997	0.823585239
at3g06170.1	-0.326475367	0.374959094	0.365962895
at3g06180.1	0	0.463889463	-0.408739743
at3g06190.1	0	-0.95124381	-0.500317821
at3g06200.1	0.892022734	-0.612490676	-0.470376307
at3g06210.1	-0.931086438	0.158243672	-0.281916999
at3g06220.1	0	0.656244461	-0.710579436
at3g06230.1	0.394761727	-0.730391254	-0.142760447
at3g06240.1	0.498852409	-0.281891936	-0.574261732
at3g06250.1	0.253321082	-0.848395322	-0.742046835
at3g06260.1	-0.603116896	-0.701708143	0.472820862
at3g06270.1	0	0.720257042	-0.894357825
at3g06280.1	-0.25347972	-0.027710386	-0.556632085
at3g06290.1	0.226721477	-0.427358374	-0.38475237
at3g06300.1	0	-0.702415136	0.236612352
at3g06310.1	0.35570316	-0.515638116	0.764717755
at3g06320.1	0.588090017	0.35307082	0.380563899
at3g06330.1	0.300825337	0.60632437	-0.715086641
at3g06340.1	0.218518677	-0.046787412	0.473549905
at3g06350.1	0.304186871	-0.24806992	0.407471369
at3g06360.1	0	0.306959644	0.623272582
at3g06370.1	-0.385817788	0.133239419	-0.01655854
at3g06380.1	0	-0.373902441	-0.810487524
at3g06390.1	0.178617774	-0.699513785	-0.455231377
at3g06400.3	-0.76086515	-0.551670852	0.938537645
at3g06410.1	-0.70957714	-0.705850085	0.408867188
at3g06420.1	0	0.877368532	-0.322165839
at3g06430.1	0.900272247	0.259111933	-0.908270252
at3g06435.1	-0.532900825	0.478110934	0.40234748
at3g06440.1	-0.361788754	0.24999763	0.904752529
at3g06450.1	0	0.234126513	-0.062852958
at3g06455.1	-0.282123809	-0.864123945	-0.186397147
at3g06460.1	-0.756412949	-0.468664722	-0.539449074
at3g06470.1	-0.738745389	0.357579259	-0.06925536
at3g06480.1	-0.053385231	-0.668525123	-0.47023838
at3g06483.1	0.954504919	-0.729363916	0.895887216
at3g06490.1	0.837080229	-0.166417375	-0.98152261
at3g06500.1	-0.397391374	0.213626159	-0.848736836
at3g06510.2	0.371318821	-0.481516661	-0.627436766
at3g06520.1	0.664266185	0.54118494	0.521605759
at3g06530.2	0	-0.051200725	0.919515985
at3g06540.1	-0.471051766	0.28247884	-0.122565042
at3g06545.1	0	0.564508513	-0.081747464
at3g06550.2	0.257048649	-0.032325678	0.422525431
at3g06560.1	-0.077323002	-0.477724995	0.424698997
at3g06570.1	0.024584015	0.429910963	0.56467734
at3g06580.1	0.044712379	0.901717735	-0.479148101
at3g06590.1	0.491890521	-0.938551351	-0.278893332
at3g06600.1	0.7349832	0.473994402	0.358653094
at3g06610.1	0.401864647	-0.611824016	0.023269563
at3g06620.1	-0.338068988	-0.513269767	-0.089461911
at3g06630.1	0.293774703	0.447598272	0.703569179
at3g06640.1	0	-0.308182249	-0.874232447
at3g06650.1	0	0.533926553	0.142482496
at3g06660.1	0.201559056	0.848529331	-0.894664327
at3g06670.2	0	-0.959936925	0.914171332
at3g06680.1	-0.848956579	-0.530349136	-0.243461859
at3g06690.1	0	0.620881987	0.567096972
at3g06700.1	0.45079191	-0.680615724	0.276180635
at3g06710.1	-0.138303524	0.269057662	0.819650177
at3g06720.1	0	0.93327313	0.712320638
at3g06730.1	-0.109831792	-0.857081118	-0.137111729
at3g06740.1	0	-0.976322756	-0.819669987
at3g06750.1	0	0.757358873	-0.958743344
at3g06760.2	0	-0.351330624	0.839034602
at3g06770.2	0	0.4791214	-0.387957246
at3g06778.1	-0.299014223	0.590747676	0.706465613
at3g06780.1	0	-0.411903359	-0.758418767
at3g06790.1	0.392265906	-0.084656852	-0.058107982
at3g06810.1	0.758233284	0.041885948	0.839700799
at3g06820.2	0.184109045	0.227952358	0.98665808
at3g06830.1	0.067591614	-0.945602964	0.800257276
at3g06840.1	0.345735244	0.604996148	0.81981911
at3g06850.1	0.047713608	0.360774723	0.047596824
at3g06860.1	0	0.697537574	0.724236618
at3g06868.1	0.335556529	0.261574357	0.086821472
at3g06870.1	0.99888382	0.972453699	0.577669
at3g06880.2	-0.357217024	0.146647579	-0.488403606
at3g06890.1	-0.260756021	-0.115128223	0.096363707
at3g06895.1	-0.946273254	0.500750378	0.178425647
at3g06910.1	0	0.022818147	-0.384616346
at3g06920.1	0.420739452	-0.502252669	-0.596207387
at3g06930.2	-0.511265194	-0.177346573	0.649353753
at3g06950.1	-0.658833419	-0.850474083	-0.487215259
at3g06960.1	0	-0.357728988	-0.731620842
at3g06970.1	-0.315392359	0.850748139	0.684094747
at3g06980.1	-0.091643992	-0.823514486	0.20858687
at3g06985.1	0.865085472	0.254784497	0.976879101
at3g06990.1	0.588108626	0.507090162	0.33046372
at3g07000.1	-0.610439311	0.428617908	0.803242221
at3g07005.1	0	0.821919172	0.129082319
at3g07010.1	0	0.148607015	0.49287046
at3g07020.2	0.981919889	0.90170446	-0.172517091
at3g07030.1	0.44263755	0.064716224	-0.60999953
at3g07040.1	0.33677708	0.871504143	0.240070897
at3g07050.1	0.496008352	0.655207374	-0.55719327
at3g07060.1	-0.491044241	-0.428662265	-0.724564446
at3g07070.1	0	-0.93523016	-0.015645937
at3g07080.1	0	-0.996469467	-0.171623833
at3g07090.1	-0.262991167	0.493222761	0.574178186
at3g07100.1	-0.160645335	-0.970909428	-0.180436118
at3g07110.2	-0.123800313	0.251508054	-0.905718051
at3g07120.1	0	-0.221791869	-0.026182767
at3g07130.1	-0.337691431	-0.962355552	0.255102511
at3g07140.1	-0.092476061	-0.991289157	-0.028868085
at3g07150.1	0	0.673502947	-0.87813822
at3g07160.1	-0.821285188	0.936128029	0.138467225
at3g07170.1	0.018232494	-0.161260645	0.114109562
at3g07180.1	-0.84637616	-0.828694599	-0.312254787
at3g07190.1	-0.622996458	0.290062002	0.916427784
at3g07195.1	0.973697079	-0.790854626	-0.863201769
at3g07200.1	0.705148202	0.832025857	0.907214424
at3g07210.1	0.564093868	-0.520458571	-0.141899229
at3g07220.1	0.953432319	0.181107559	0.23665098
at3g07230.1	0.0254228	-0.813072626	0.196184666
at3g07250.1	0	0.566613732	0.559060183
at3g07260.1	0	-0.011992353	-0.199384931
at3g07270.1	0	-0.608330911	-0.611882823
at3g07273.1	0	0.879480899	0.81588139
at3g07290.1	-0.554852777	-0.756676608	-0.138863737
at3g07300.3	0.44207033	0.800217277	-0.452576254
at3g07310.1	0	0.87925269	-0.943567132
at3g07320.1	-0.917653819	0.042277873	0.467650394
at3g07330.1	0	-0.124855242	-0.357883286
at3g07340.1	-0.301442963	-0.703567699	0.550379135
at3g07350.1	0.651805051	0.095094098	-0.640435949
at3g07360.1	-0.43330518	0.195713407	-0.216115615
at3g07370.1	-0.338213401	0.799175455	-0.263787948
at3g07380.1	-0.774998061	0.113366062	0.097076995
at3g07390.1	-0.020954236	0.100852122	-0.611819798
at3g07400.1	-0.411163999	-0.849797155	0.122895051
at3g07410.1	0.494724887	0.870211193	0.155995998
at3g07420.1	-0.372037872	0.858914328	0.160244495
at3g07425.1	0	-0.007767586	-0.461231591
at3g07430.1	-0.216129302	-0.687856273	-0.337094037
at3g07440.1	0.478943302	0.748240393	-0.004453374
at3g07450.1	0	0.82019282	0.648019304
at3g07460.2	0.92749906	-0.55344107	-0.042027105
at3g07470.1	0	0.148132228	-0.32836738
at3g07480.1	-0.93999811	-0.774498644	-0.993797425
at3g07490.1	0.075627259	0.239690288	-0.012406684
at3g07500.1	0	-0.469524995	0.110418848
at3g07510.1	-0.388616488	0.224504132	-0.617460515
at3g07520.1	0	0.10358961	0.049902616
at3g07522.1	-0.232794066	-0.574378713	-0.758086706
at3g07525.2	0.543757581	0.016879252	-0.447038725
at3g07530.1	0.097961993	-0.059105736	-0.830868187
at3g07540.1	-0.727116375	-0.125545805	0.583789115
at3g07550.1	0.743024903	0.51032767	-0.110605273
at3g07560.1	-0.851874403	0.781417936	-0.721657299
at3g07565.4	0.620170662	-0.474926888	-0.375842752
at3g07568.1	0.421168689	0.753759039	-0.17932506
at3g07570.1	0.075035324	0.207557084	-0.830789971
at3g07580.2	0	0.612757789	-0.604412902
at3g07590.1	-0.751375218	0.017343181	-0.118319985
at3g07600.1	-0.939773633	-0.449361377	0.208674478
at3g07610.3	-0.333311704	-0.486447585	-0.340989803
at3g07620.1	0.169880509	-0.561583685	-0.055245856
at3g07630.1	0.601025105	-0.609741302	0.979223261
at3g07640.1	-0.553172161	0.147737505	-0.134862032
at3g07650.1	-0.037561081	0.007759054	0.204345805
at3g07660.1	0	-0.944781024	-0.396447917
at3g07670.1	0	-0.052728906	-0.299162098
at3g07680.1	-0.801858211	0.382142111	-0.633255398
at3g07690.1	0.697680604	0.004390989	-0.460332005
at3g07700.3	-0.134311772	0.0032133	-0.210328189
at3g07710.1	0.221801086	0.478372734	0.60515188
at3g07720.1	0	-0.118333698	-0.530220146
at3g07730.1	0.767576523	0.815450857	-0.96307749
at3g07740.4	0.592877589	0.773575855	-0.121165052
at3g07750.1	0	-0.224994263	-0.264241894
at3g07760.1	0.76540894	0.225905627	-0.650675769
at3g07770.1	0.531020009	-0.326226698	0.518356799
at3g07780.1	0	-0.851333958	-0.492855463
at3g07790.1	0	-0.847216331	0.414667705
at3g07800.1	0.772502964	0.593779469	-0.96191066
at3g07810.2	-0.233229221	-0.429666188	0.844841121
at3g07820.1	-0.989312414	-0.016398858	0.171250437
at3g07830.1	0	0.681175808	0.745166164
at3g07840.1	0	0.013680245	0.103764044
at3g07850.1	0	0.586387231	0.233175788
at3g07860.1	0	-0.344383098	-0.436406606
at3g07870.1	-0.302115766	0.188209041	0.448290742
at3g07880.1	-0.676063702	-0.182126815	0.743930391
at3g07890.1	0	-0.928977505	-0.167036955
at3g07900.1	0.751056076	-0.535651407	0.868236016
at3g07910.1	0.171977345	0.975150836	0.196733294
at3g07920.1	0	0.299888877	-0.20323559
at3g07930.3	0	0.081779397	0.993532813
at3g07940.1	-0.997161865	0.303536308	0.853010438
at3g07950.1	0	0.630389083	-0.742682985
at3g07960.1	-0.393031909	-0.587324996	-0.501540042
at3g07970.1	0	0.379361954	0.335504866
at3g07980.1	-0.181930573	0.380887524	0.490728948
at3g07990.1	-0.134484011	0.045906394	0.118457507
at3g08000.1	0	0.889571689	0.429393909
at3g08010.1	0	0.598846508	-0.498937845
at3g08020.1	0	0.287262873	0.737877439
at3g08030.1	-0.65599928	-0.223235028	-0.460435559
at3g08040.1	0.788391899	-0.545746898	-0.765437167
at3g08490.1	0.822176312	-0.020820583	-0.662701451
at3g08500.1	-0.277182509	0.750921333	-0.26783607
at3g08505.2	0	-0.782508932	-0.421421841
at3g08510.1	0	-0.012596906	-0.077335189
at3g08530.1	0.927291976	-0.887572557	0.155581186
at3g08550.1	0.444229676	-0.585018643	-0.351682358
at3g08560.1	-0.36881311	-0.802635839	-0.486139922
at3g08570.1	0	-0.695814068	-0.365137563
at3g08580.1	0.699944293	-0.378517092	0.203660527
at3g08590.1	0.564710524	-0.764155642	0.778901584
at3g08600.1	-0.398705517	-0.478104297	-0.684659397
at3g08610.1	0.760801465	0.771736462	0.893684562
at3g08620.1	-0.553214144	0.07796919	-0.063674036
at3g08630.1	-0.175285731	-0.384360665	0.087019157
at3g08636.1	0	-0.988616196	-0.09165232
at3g08640.1	-0.541440035	-0.922668261	-0.875491467
at3g08650.2	0.001789956	-0.508634409	0.92903303
at3g08660.1	0.549270992	0.456572311	-0.138403494
at3g08670.1	0.504415467	-0.915358344	-0.75743196
at3g08680.1	0	0.187564373	0.960893791
at3g08690.1	0	0.919475617	0.16820921
at3g08700.1	0.271062954	-0.055846165	-0.654353844
at3g08710.1	0.122751696	-0.552018681	-0.802283597
at3g08720.1	0.229645696	0.810570954	-0.457026718
at3g08730.1	-0.596601647	0.782760055	-0.770351041
at3g08740.1	0	0.906666937	-0.909410489
at3g08750.1	-0.498561201	0.783479948	0.788717887
at3g08760.1	0.223291024	0.906491483	0.911270574
at3g08762.1	0.293930755	-0.125284413	0.7225304
at3g08770.2	0	-0.760316865	-0.661984141
at3g08780.1	-0.222613873	-0.225230125	0.840521351
at3g08790.1	-0.062839099	-0.204522339	-0.289718138
at3g08800.1	0	-0.022412813	-0.250824621
at3g08810.1	-0.226096549	-0.08829005	0.087112102
at3g08820.1	0.570612403	0.868682756	-0.975290018
at3g08840.2	-0.838167686	0.007397919	-0.404837731
at3g08850.1	0.275379513	0.010809401	0.862966362
at3g08860.1	-0.192833765	-0.079052443	-0.012252458
at3g08870.1	0	0.115742685	-0.056381791
at3g08880.1	0.679479933	-0.112216047	0.976030314
at3g08890.1	0.853207033	-0.019039913	0.80494367
at3g08900.1	-0.497564891	-0.328469379	0.142629715
at3g08910.1	-0.612701638	-0.204004447	0.319694101
at3g08920.1	0.482361879	-0.571177929	-0.413976134
at3g08930.1	0	0.064967132	0.252266624
at3g08940.2	0.81193722	-0.682881199	-0.02987134
at3g08943.1	0.913469297	-0.502477213	-0.236507185
at3g08947.1	0	0.980617553	-0.391535971
at3g08950.1	0.000168092	0.366474138	0.141704313
at3g08960.1	-0.116781268	-0.479762868	-0.544343557
at3g08970.1	0.942990497	0.084687151	-0.690260352
at3g08980.1	0.000938496	-0.987562344	-0.556885281
at3g08990.1	0.23872069	0.602021786	0.74018957
at3g09000.1	0	-0.829817868	0.895920719
at3g09010.1	-0.617425343	0.577184096	-0.458972003
at3g09020.1	0	0.639037642	-0.115633627
at3g09030.1	0.586392758	0.447192077	-0.4276019
at3g09032.1	0.445909187	0.050695891	0.670254155
at3g09035.1	0	-0.797064018	0.973897103
at3g09040.1	0	0.946948307	0.265464985
at3g09050.1	0.575871773	0.467297386	-0.243434322
at3g09060.1	0.386653697	0.477019506	0.776729646
at3g09070.1	0	-0.800978344	-0.08136305
at3g09080.1	0.072168995	-0.655835656	0.731557018
